date,close_price,simple_return,log_return
1993-01-29,24.61,,
1993-02-01,24.78,0.00711238236906726,0.007087208670419685
1993-02-02,24.84,0.0021185537376758245,0.002116312767225464
1993-02-03,25.1,0.010570835564933696,0.010515354924656044
1993-02-04,25.2,0.004184074345175418,0.004175345445884051
1993-02-05,25.19,-0.0006942635546748063,-0.00069450466722007
1993-02-08,25.19,0.0,0.0
1993-02-09,25.01,-0.006949806540456263,-0.006974068923857954
1993-02-10,25.05,0.001400131182225472,0.0013991519125257754
1993-02-11,25.17,0.004891475154585373,0.004879550759437237
1993-02-12,24.98,-0.00764941534895328,-0.0076788221859367374
1993-02-16,24.35,-0.025227744638865617,-0.025551419514328943
1993-02-17,24.33,-0.0007197383965980277,-0.0007199975326253304
1993-02-18,24.31,-0.0007185320026627628,-0.0007187902705054511
1993-02-19,24.4,0.0036000291228437953,0.00359356452850733
1993-02-22,24.49,0.003586490006874666,0.003580073887911463
1993-02-23,24.47,-0.0007150773514282697,-0.0007153331411844567
1993-02-24,24.78,0.012875769998765258,0.012793582009511245
1993-02-25,24.84,0.0021185537376758245,0.002116312767225464
1993-02-26,24.87,0.0014093833041836535,0.0014083910557308504
1993-03-01,24.8,-0.0028147227878048873,-0.002818691569086572
1993-03-02,25.17,0.014819871218424562,0.014711129964781163
1993-03-03,25.27,0.004172435929449169,0.0041637554560922645
1993-03-04,25.13,-0.0055399308127483315,-0.005555333141014826
1993-03-05,25.06,-0.0027855480853853283,-0.002789434944152671
1993-03-08,25.62,0.02234632790164036,0.022100307079318735
1993-03-09,25.54,-0.0034155270597057354,-0.0034213732880167
1993-03-10,25.59,0.00205663848694746,0.002054526501246014
1993-03-11,25.52,-0.002736382618607327,-0.0027401333573918445
1993-03-12,25.26,-0.010287554330700187,-0.010340836964762776
1993-03-15,25.38,0.004850569839437824,0.004838843729144377
1993-03-16,25.38,0.0,0.0
1993-03-17,25.22,-0.006206933144623165,-0.006226276236544616
1993-03-18,25.38,0.006245699785633983,0.006226276236544566
1993-03-19,25.34,-0.0015131785723572772,-0.0015143245832785967
1993-03-22,25.2,-0.00555208815056747,-0.00556755827956854
1993-03-23,25.25,0.002093572075230234,0.0020913836071579
1993-03-24,25.25,0.0,0.0
1993-03-25,25.41,0.006267519033343255,0.006247959818551482
1993-03-26,25.27,-0.005536119775645847,-0.005551500880758133
1993-03-29,25.38,0.004175562786927947,0.004166869316320392
1993-03-30,25.45,0.0027713315485166424,0.0027674984893928515
1993-03-31,25.43,-0.000690655773684381,-0.0006908943862557218
1993-04-01,25.34,-0.0034577657963370096,-0.0034637576848403104
1993-04-02,24.81,-0.02081843001522246,-0.02103818890367601
1993-04-05,24.94,0.004960471352011516,0.004948208749467888
1993-04-06,24.87,-0.0028209571106668054,-0.0028249435089142414
1993-04-07,24.95,0.003536171777253088,0.0035299342222196188
1993-04-08,24.92,-0.0014095609677349575,-0.0014105553333182562
1993-04-12,25.27,0.014114511270207273,0.014015829039603843
1993-04-13,25.32,0.0020874417388564797,0.0020852660595597444
1993-04-14,25.29,-0.001388628506398078,-0.0013895935444521767
1993-04-15,25.29,0.0,0.0
1993-04-16,25.29,0.0,0.0
1993-04-19,25.18,-0.004172658972830915,-0.004181388807160117
1993-04-20,25.06,-0.004888487555379025,-0.004900475294568071
1993-04-21,25.04,-0.0007016990494295565,-0.0007019453554360351
1993-04-22,24.72,-0.01263990898851175,-0.01272047223278409
1993-04-23,24.62,-0.004268243386687468,-0.004277378340228189
1993-04-26,24.43,-0.007856989846691274,-0.007888018626820668
1993-04-27,24.69,0.010799612687604442,0.010741713357713572
1993-04-28,24.64,-0.002137046291931509,-0.002139333033854804
1993-04-29,24.74,0.0042827815690820335,0.004273636561513379
1993-04-30,24.78,0.001421505857274799,0.0014204964742730573
1993-05-03,24.94,0.006387542252670565,0.006367228362653455
1993-05-04,25.02,0.003525966917852704,0.0035197652700942796
1993-05-05,25.09,0.002810969235973394,0.0028070258500465586
1993-05-06,25.01,-0.003503881297783698,-0.0035100342669117115
1993-05-07,24.95,-0.0021095379305705203,-0.0021117661399237516
1993-05-10,25.01,0.0021139974884575525,0.0021117661399238014
1993-05-11,25.11,0.0042196860612149665,0.004210808151885093
1993-05-12,25.08,-0.0014006010735713565,-0.001401582832063368
1993-05-13,24.78,-0.011921578637679908,-0.011993210535704396
1993-05-14,24.76,-0.0007090512146514568,-0.0007093027103532277
1993-05-17,24.85,0.0035501596593522974,0.003543872717918994
1993-05-18,24.83,-0.0007072744877479702,-0.0007075247243460963
1993-05-19,25.34,0.020538228611196887,0.020330163233641944
1993-05-20,25.41,0.0027756300942251,0.0027717851461408496
1993-05-21,25.18,-0.008996504261810164,-0.009037217172810787
1993-05-24,25.29,0.004190143010661797,0.004181388807160206
1993-05-25,25.34,0.0020862163469483608,0.0020840432195097093
1993-05-26,25.66,0.012490937578280055,0.012413569418530475
1993-05-27,25.57,-0.0034269575132501143,-0.003432842982163802
1993-05-28,25.45,-0.004814447579811367,-0.004826074365270779
1993-06-01,25.69,0.00967577706645047,0.009629266512033418
1993-06-02,25.66,-0.0013694106649221516,-0.0013703491645988917
1993-06-03,25.57,-0.0034269575132501143,-0.003432842982163802
1993-06-04,25.48,-0.0034382197614051084,-0.0034441440221403994
1993-06-07,25.39,-0.0034506807307787112,-0.0034566480610540486
1993-06-08,25.16,-0.009002805766927404,-0.009043575904317858
1993-06-09,25.25,0.003493555166860614,0.0034874668787351843
1993-06-10,25.27,0.0006967015216326804,0.0006964589377932838
1993-06-11,25.38,0.004175562786927947,0.004166869316320392
1993-06-14,25.34,-0.001386191928878327,-0.001387153581703178
1993-06-15,25.29,-0.002081873109235601,-0.0020840432195096572
1993-06-16,25.34,0.0020862163469483608,0.0020840432195097093
1993-06-17,25.43,0.0034697634256315394,0.0034637576848402713
1993-06-18,25.22,-0.00823509026960492,-0.008269185941797272
1993-06-21,25.27,0.0021070278481027977,0.0021048111781039533
1993-06-22,25.29,0.0007001614590287054,0.0006999164603468016
1993-06-23,25.06,-0.009103423330038484,-0.009145112691682281
1993-06-24,25.4,0.01342761186219757,0.013338260444157885
1993-06-25,25.38,-0.0006972696231379356,-0.0006975128286614488
1993-06-28,25.66,0.011165300866378043,0.011103429013914642
1993-06-29,25.54,-0.004830509255639261,-0.0048422138735291715
1993-06-30,25.54,0.0,0.0
1993-07-01,25.47,-0.002774425542968679,-0.002778281395016384
1993-07-02,25.33,-0.005562715984676674,-0.005578245506897106
1993-07-06,25.06,-0.010490027684099108,-0.010545435853968343
1993-07-07,25.13,0.0028266052689164376,0.002822617932227463
1993-07-08,25.41,0.011276601622768057,0.01121349472840104
1993-07-09,25.48,0.0027866824946429724,0.0027828068933573027
1993-07-12,25.47,-0.0006949965710458861,-0.0006952381931202583
1993-07-13,25.45,-0.0006956297182782026,-0.0006958717808944755
1993-07-14,25.54,0.003480195040817625,0.0034741531759108777
1993-07-15,25.43,-0.004161526282840387,-0.004170209532094757
1993-07-16,25.36,-0.0027853446382115716,-0.0027892309287048094
1993-07-19,25.34,-0.0006981682990979167,-0.0006984121320824791
1993-07-20,25.41,0.002795903766541245,0.002792002497628619
1993-07-21,25.4,-0.0006976087742447194,-0.0006978522164705646
1993-07-22,25.22,-0.006973447275781702,-0.006997875390926258
1993-07-23,25.34,0.00491576804678163,0.004903725109768252
1993-07-26,25.48,0.005590377557267144,0.005574809390985965
1993-07-27,25.47,-0.0006949965710458861,-0.0006952381931202583
1993-07-28,25.41,-0.0020853912441578673,-0.0020875687002370187
1993-07-29,25.56,0.0055747159261268706,0.005559234706250752
1993-07-30,25.41,-0.005543810756013887,-0.005559234706250787
1993-08-02,25.48,0.0027866824946429724,0.0027828068933573027
1993-08-03,25.5,0.0006952959449726772,0.0006950543387324988
1993-08-04,25.5,0.0,0.0
1993-08-05,25.45,-0.0020839897843814,-0.002086164312747289
1993-08-06,25.48,0.00139207801632705,0.001391109974014716
1993-08-09,25.63,0.005559448663995203,0.005544051967673945
1993-08-10,25.61,-0.0006913029945000922,-0.0006915420545968015
1993-08-11,25.61,0.0,0.0
1993-08-12,25.54,-0.002765635276075676,-0.0027694667111810086
1993-08-13,25.57,0.0013863538624541585,0.0013853937611957622
1993-08-16,25.71,0.005540646974411604,0.005525354052413753
1993-08-17,25.8,0.0034429054540942106,0.0034369922236866216
1993-08-18,25.94,0.005490989880210025,0.00547596935522476
1993-08-19,25.94,0.0,0.0
1993-08-20,25.96,0.0006831768096576633,0.000682943550613011
1993-08-23,25.91,-0.002046808822942772,-0.002048906398834861
1993-08-24,26.19,0.010935905760133568,0.01087654115441782
1993-08-25,26.21,0.0006767102024421571,0.0006764813373374571
1993-08-26,26.23,0.0006756704145938406,0.0006754422521085514
1993-08-27,26.21,-0.0006752141923405621,-0.0006754422521085209
1993-08-30,26.32,0.0040538769473552685,0.004045682127930449
1993-08-31,26.39,0.002691842032119319,0.0026882255139663706
1993-09-01,26.35,-0.0013427052851528426,-0.0013436075216097163
1993-09-02,26.26,-0.0033601183539878608,-0.0033657762293066436
1993-09-03,26.28,0.000674667002087764,0.0006744395166182039
1993-09-07,26.1,-0.006738710357741748,-0.006761517986801871
1993-09-08,26.02,-0.0033920316628590582,-0.003397797644881428
1993-09-09,26.07,0.0020428498459174787,0.002040766065588658
1993-09-10,26.3,0.008830936563778088,0.008792171895204953
1993-09-13,26.32,0.0006733229714314227,0.0006730963912216625
1993-09-14,26.21,-0.004037509381150293,-0.004045682127930492
1993-09-15,26.28,0.002702608888271475,0.0026989634075985807
1993-09-16,26.18,-0.004043095581508328,-0.004051290989786937
1993-09-17,26.12,-0.0019385228198158231,-0.0019404041869525075
1993-09-20,25.91,-0.008186112702934342,-0.00821980291072848
1993-09-21,25.82,-0.003438670672179768,-0.0034445964886964725
1993-09-22,26.04,0.008281640789555424,0.008247536167910683
1993-09-23,26.18,0.005475599180748033,0.005460662587279421
1993-09-24,26.11,-0.002722962996425073,-0.0027266770037667988
1993-09-27,26.39,0.010921810254012764,0.010862598030715957
1993-09-28,26.34,-0.002025818837405038,-0.0020278735838844377
1993-09-29,26.25,-0.0033831943776897167,-0.003388930320649029
1993-09-30,26.2,-0.0020366767486852504,-0.002038753595163637
1993-10-01,26.32,0.00476223553410432,0.004750931963102485
1993-10-04,26.36,0.0013533822708516779,0.0013524672745328726
1993-10-05,26.32,-0.001351553102844174,-0.0013524672745329818
1993-10-06,26.3,-0.0006764737362604633,-0.0006767026478593221
1993-10-07,26.23,-0.0027101921760767783,-0.002713871395991334
1993-10-08,26.27,0.001357833376669988,0.0013569123545659801
1993-10-11,26.32,0.002035730981727,0.0020336616892845404
1993-10-12,26.36,0.0013533822708516779,0.0013524672745328726
1993-10-13,26.36,0.0,0.0
1993-10-14,26.69,0.012847136058540862,0.012765311666967833
1993-10-15,26.84,0.005340211254870335,0.005326002888087087
1993-10-18,26.77,-0.002655922440526207,-0.002659455659888946
1993-10-19,26.57,-0.007323486070867881,-0.007350434446295809
1993-10-20,26.61,0.001341536076035692,0.001340637020501075
1993-10-21,26.57,-0.0013397387681457608,-0.0013406370205011557
1993-10-22,26.45,-0.004694801978421139,-0.0047058571761098966
1993-10-25,26.52,0.002694934691198638,0.0026913098656886148
1993-10-26,26.5,-0.0006719049018271483,-0.0006721307310885214
1993-10-27,26.52,0.0006723566615638291,0.0006721307310885709
1993-10-28,26.71,0.007392752188222567,0.007365559731587082
1993-10-29,26.71,0.0,0.0
1993-11-01,26.78,0.0026686105381626517,0.00266505611922934
1993-11-02,26.77,-0.0006654126088710524,-0.000665634094099278
1993-11-03,26.43,-0.012650188971466046,-0.012730883871419015
1993-11-04,26.14,-0.010788384438004988,-0.010847001024121405
1993-11-05,26.27,0.00477124334172791,0.00475989703655693
1993-11-08,26.3,0.0013578801269233064,0.0013569590414253593
1993-11-09,26.32,0.0006769316627515579,0.0006767026478592874
1993-11-10,26.52,0.007446935943553321,0.00741934441298179
1993-11-11,26.45,-0.0026876915380335507,-0.002691309865688565
1993-11-12,26.57,0.004716947111050206,0.004705857176109934
1993-11-15,26.55,-0.0006708398239808188,-0.0006710649376980427
1993-11-16,26.68,0.004698671894277368,0.004687667592431543
1993-11-17,26.53,-0.005344848357668343,-0.005359183160699407
1993-11-18,26.46,-0.002686173634827313,-0.0026897878729905495
1993-11-19,26.41,-0.0020201465435118215,-0.0020221897917781203
1993-11-22,26.25,-0.006072996277032572,-0.006091511920607218
1993-11-23,26.39,0.005431501312478996,0.00541680390453348
1993-11-24,26.5,0.004050770426904227,0.004042588145298453
1993-11-26,26.52,0.0006723566615638291,0.0006721307310885709
1993-11-29,26.41,-0.004031860995312634,-0.004040010860313303
1993-11-30,26.43,0.0006743360079756104,0.000674108745611405
1993-12-01,26.46,0.0013489901158741443,0.00134808104616658
1993-12-02,26.53,0.0026934085979910542,0.0026897878729906025
1993-12-03,26.64,0.004029583923068574,0.004021486894254961
1993-12-06,26.73,0.003344724402097759,0.003339143252909349
1993-12-07,26.71,-0.0006668148001632038,-0.0006670372200327687
1993-12-08,26.71,0.0,0.0
1993-12-09,26.62,-0.003335656068411367,-0.0033412317716530215
1993-12-10,26.57,-0.0020077623926939656,-0.0020097806495126156
1993-12-13,26.73,0.006036194482530886,0.006018049641198472
1993-12-14,26.53,-0.007333607052067782,-0.00736063014716434
1993-12-15,26.5,-0.0013431946410228579,-0.0013440975355439593
1993-12-16,26.59,0.0033630069523161573,0.0033573646908728865
1993-12-17,26.73,0.005495333238735044,0.005480288985323815
1993-12-20,26.77,0.0013427986332149207,0.0013418978853886336
1993-12-21,26.68,-0.0033516754814902953,-0.0033573049279950608
1993-12-22,26.86,0.0067253935490125165,0.006702878979671097
1993-12-23,26.84,-0.0006678689491286245,-0.0006680920729457406
1993-12-27,26.99,0.005347588262919572,0.005333340683692048
1993-12-28,27.04,0.0019944226564491234,0.0019924364360531265
1993-12-29,27.0,-0.0013275093817646528,-0.001328391302936119
1993-12-30,26.9,-0.003986833130941436,-0.003994801736868106
1993-12-31,26.75,-0.005336393561578194,-0.005350682968303557
1994-01-03,26.68,-0.0026830821021554705,-0.0026866880183626742
1994-01-04,26.79,0.00403523612940751,0.004027116400118059
1994-01-05,26.84,0.0020096872264493493,0.0020076705066074184
1994-01-06,26.84,0.0,0.0
1994-01-07,27.0,0.006015406142062727,0.005997385816809044
1994-01-10,27.33,0.011960570027502318,0.011889607682802148
1994-01-11,27.27,-0.0019698210653380874,-0.0019717637143859975
1994-01-12,27.18,-0.003289305051781447,-0.0032947267078951596
1994-01-13,27.11,-0.0026407176431219636,-0.0026442104883911883
1994-01-14,27.22,0.003971634598641672,0.0039637684786398624
1994-01-17,27.22,0.0,0.0
1994-01-18,27.25,0.0013179869977022823,0.0013171192152395066
1994-01-19,27.18,-0.002633204225191939,-0.0026366772054883937
1994-01-20,27.25,0.0026401562959054844,0.0026366772054883985
